equation_id,chapter,section,source_file,source_line_or_anchor,content_type,current_representation,recommended_representation,inline_or_display,numbered,cross_referenced,variables_defined,assumptions_defined,render_pdf,render_html,render_epub,visual_status,notes
MATH-0113,1,"Misconception 3: ""Best case = $O()$, Worst case = $\Omega()$""",chapters/01-introduction.qmd,966,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0114,1,"Misconception 3: ""Best case = $O()$, Worst case = $\Omega()$""",chapters/01-introduction.qmd,966,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Omega(n log n)
MATH-0115,1,"Misconception 3: ""Best case = $O()$, Worst case = $\Omega()$""",chapters/01-introduction.qmd,967,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(n log n)
MATH-0116,1,"Misconception 3: ""Best case = $O()$, Worst case = $\Omega()$""",chapters/01-introduction.qmd,968,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(n^2)
MATH-0117,1,"Misconception 3: ""Best case = $O()$, Worst case = $\Omega()$""",chapters/01-introduction.qmd,968,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0118,1,"Misconception 3: ""Best case = $O()$, Worst case = $\Omega()$""",chapters/01-introduction.qmd,968,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Omega(n^2)
MATH-0119,1,"Misconception 4: ""Asymptotic analysis applies to small inputs""",chapters/01-introduction.qmd,972,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0120,1,Growth Rate Hierarchy: A Roadmap,chapters/01-introduction.qmd,993,SET_NOTATION,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\begin{aligned} O(1)&\subset O(\log\log n)\subset O(\log n)\subset O(n^{1/3})\subset O(\sqrt n),\\ &\subset O(n)\subset O(n\log n)\subset O(n^2)\subset O(n^3),\\ &\subset O(2^n)\subset O(n!)\subset O(n^n). \end{aligned}"
MATH-0121,1,$O(1)$ - Constant Time,chapters/01-introduction.qmd,1005,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0122,1,$O(log n)$ - Logarithmic Time,chapters/01-introduction.qmd,1015,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0123,1,$O(log n)$ - Logarithmic Time,chapters/01-introduction.qmd,1027,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- log₂(1,000) ≈ 10"
MATH-0124,1,$O(log n)$ - Logarithmic Time,chapters/01-introduction.qmd,1028,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- log₂(1,000,000) ≈ 20"
MATH-0125,1,$O(log n)$ - Logarithmic Time,chapters/01-introduction.qmd,1029,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- log₂(1,000,000,000) ≈ 30"
MATH-0126,1,$O(n)$ - Linear Time,chapters/01-introduction.qmd,1033,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0127,1,$O(n log n)$ - Linearithmic Time,chapters/01-introduction.qmd,1043,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0128,1,$O(n^2)$ - Quadratic Time,chapters/01-introduction.qmd,1055,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0129,1,$O(2^n)$ - Exponential Time,chapters/01-introduction.qmd,1071,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(2^n)
MATH-0130,1,$O(2^n)$ - Exponential Time,chapters/01-introduction.qmd,1083,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- 2²⁰ ≈ 1 million
MATH-0131,1,$O(2^n)$ - Exponential Time,chapters/01-introduction.qmd,1084,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- 2³⁰ ≈ 1 billion
MATH-0132,1,$O(2^n)$ - Exponential Time,chapters/01-introduction.qmd,1085,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- 2⁴⁰ ≈ 1 trillion
MATH-0133,1,$O(n!)$ - Factorial Time,chapters/01-introduction.qmd,1089,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n!)
MATH-0134,1,$O(n!)$ - Factorial Time,chapters/01-introduction.qmd,1103,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- 25! = 1.5 × 10²⁵ (more than the number of atoms in the observable universe!)
MATH-0135,1,Example 1: Nested Loops,chapters/01-introduction.qmd,1123,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Total: n × n = n² iterations
MATH-0136,1,Example 1: Nested Loops,chapters/01-introduction.qmd,1124,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0137,1,Example 2: Variable Inner Loop,chapters/01-introduction.qmd,1143,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Total: 0 + 1 + 2 + ... + (n-1) = n(n-1)/2 = (n² - n)/2
MATH-0138,1,Example 2: Variable Inner Loop,chapters/01-introduction.qmd,1144,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0139,1,Example 2: Variable Inner Loop,chapters/01-introduction.qmd,1144,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- **Time Complexity:** (the n² term dominates)
MATH-0140,1,Example 3: Logarithmic Loop,chapters/01-introduction.qmd,1167,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- If we start with n elements: n → n/2 → n/4 → n/8 → ... → 1
MATH-0141,1,Example 3: Logarithmic Loop,chapters/01-introduction.qmd,1168,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Number of iterations until we reach 1: log₂(n)
MATH-0142,1,Example 3: Logarithmic Loop,chapters/01-introduction.qmd,1169,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0143,1,Example 4: Divide and Conquer,chapters/01-introduction.qmd,1204,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0144,1,Example 4: Divide and Conquer,chapters/01-introduction.qmd,1204,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- T(n) = 2T(n/2) +
MATH-0145,1,Example 4: Divide and Conquer,chapters/01-introduction.qmd,1206,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0146,1,Example 4: Divide and Conquer,chapters/01-introduction.qmd,1206,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- By the Master Theorem (which we'll study in detail later): T(n) =
MATH-0147,1,Advanced Topics: Beyond Basic Big-O,chapters/01-introduction.qmd,1262,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,### Advanced Topics: Beyond Basic Big-O
MATH-0148,1,Amortized Analysis,chapters/01-introduction.qmd,1272,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0149,1,Amortized Analysis,chapters/01-introduction.qmd,1273,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0150,1,Amortized Analysis,chapters/01-introduction.qmd,1274,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0151,1,"Best, Average, and Worst Case",chapters/01-introduction.qmd,1282,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0152,1,"Best, Average, and Worst Case",chapters/01-introduction.qmd,1283,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0153,1,"Best, Average, and Worst Case",chapters/01-introduction.qmd,1284,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0154,1,What You've Accomplished,chapters/01-introduction.qmd,2434,ASYMPTOTIC_BOUND,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- Mastered asymptotic analysis (Big-O, Big-Ω, Big-Θ)"
MATH-0155,1,Key Insights to Remember,chapters/01-introduction.qmd,2455,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"**1. Algorithm Analysis is Both Art and Science** The formal mathematical analysis (Big-O notation) gives us the theoretical foundation, but empirical testing reveals how algorithms behave in practice. Both perspectives are essential."
MATH-0156,1,Looking Ahead: Week 2 Preview,chapters/01-introduction.qmd,2486,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0157,1,Looking Ahead: Week 2 Preview,chapters/01-introduction.qmd,2487,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0158,1,Looking Ahead: Week 2 Preview,chapters/01-introduction.qmd,2494,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0159,1,Theoretical Problems,chapters/01-introduction.qmd,2552,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^3)
MATH-0160,1,Theoretical Problems,chapters/01-introduction.qmd,2552,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Part A:** Prove using formal definitions that 5n³ + 3n² + 2n + 1 =
MATH-0161,1,Theoretical Problems,chapters/01-introduction.qmd,2554,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Find appropriate constants c and n₀
MATH-0162,1,Theoretical Problems,chapters/01-introduction.qmd,2558,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Omega(n^3)
MATH-0163,1,Theoretical Problems,chapters/01-introduction.qmd,2558,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Part B:** Prove using formal definitions that 5n³ + 3n² + 2n + 1 =
MATH-0164,1,Theoretical Problems,chapters/01-introduction.qmd,2560,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Find appropriate constants c and n₀
MATH-0165,1,Theoretical Problems,chapters/01-introduction.qmd,2563,ASYMPTOTIC_BOUND,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Part C:** What can you conclude about Θ notation for this function? Justify your answer.
MATH-0166,1,Theoretical Problems,chapters/01-introduction.qmd,2565,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0167,1,Theoretical Problems,chapters/01-introduction.qmd,2565,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Part D:** Prove or disprove: 2n² + 100n =
MATH-0168,1,Fragment E,chapters/01-introduction.qmd,2633,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"2. **Optimized Trial Division:** Test divisibility by numbers from 2 to √n, skipping even numbers after 2"
MATH-0169,1,Fragment E,chapters/01-introduction.qmd,2658,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- f₁(n) = n²√n
MATH-0170,1,Fragment E,chapters/01-introduction.qmd,2659,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- f₂(n) = 2^(√n)
MATH-0171,1,Fragment E,chapters/01-introduction.qmd,2660,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- f₃(n) = n!
MATH-0172,1,Fragment E,chapters/01-introduction.qmd,2661,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- f₄(n) = (log n)!
MATH-0173,1,Fragment E,chapters/01-introduction.qmd,2662,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- f₅(n) = n^(log n)
MATH-0174,1,Fragment E,chapters/01-introduction.qmd,2663,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- f₆(n) = log(n!)
MATH-0175,1,Fragment E,chapters/01-introduction.qmd,2664,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- f₇(n) = n^(log log n)
MATH-0176,1,Fragment E,chapters/01-introduction.qmd,2665,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- f₈(n) = 2^(2^n)
MATH-0177,1,Practical Programming Problems,chapters/01-introduction.qmd,2766,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,1. Generate datasets of various sizes (10² to 10⁵ elements)
MATH-0178,1,Practical Programming Problems,chapters/01-introduction.qmd,2767,COMPLEXITY_EXPRESSION,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,2. Validate theoretical complexities for all three sorting algorithms
MATH-0179,2,Welcome to the Power of Recursion,chapters/02-Divide-and-Conquer.qmd,14,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0180,2,Welcome to the Power of Recursion,chapters/02-Divide-and-Conquer.qmd,14,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0181,2,Why This Matters,chapters/02-Divide-and-Conquer.qmd,20,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0182,2,Why This Matters,chapters/02-Divide-and-Conquer.qmd,20,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0183,2,What You'll Learn,chapters/02-Divide-and-Conquer.qmd,39,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0184,2,What You'll Learn,chapters/02-Divide-and-Conquer.qmd,40,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0185,2,Real-World Analogy: Organizing a Tournament,chapters/02-Divide-and-Conquer.qmd,90,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0186,2,Real-World Analogy: Organizing a Tournament,chapters/02-Divide-and-Conquer.qmd,94,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- **Round 1:** Divide into 512 pairs, each pair plays → 512 games"
MATH-0187,2,Real-World Analogy: Organizing a Tournament,chapters/02-Divide-and-Conquer.qmd,95,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- **Round 2:** Divide winners into 256 pairs → 256 games
MATH-0188,2,Real-World Analogy: Organizing a Tournament,chapters/02-Divide-and-Conquer.qmd,96,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- **Round 3:** Divide winners into 128 pairs → 128 games
MATH-0189,2,Real-World Analogy: Organizing a Tournament,chapters/02-Divide-and-Conquer.qmd,99,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0190,2,Real-World Analogy: Organizing a Tournament,chapters/02-Divide-and-Conquer.qmd,99,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0191,2,Usage,chapters/02-Divide-and-Conquer.qmd,155,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0192,2,Usage,chapters/02-Divide-and-Conquer.qmd,155,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- **Divide:** Split array into two halves →
MATH-0193,2,Usage,chapters/02-Divide-and-Conquer.qmd,156,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- **Conquer:** Recursively find max in each half → 2 × T(n/2)
MATH-0194,2,Usage,chapters/02-Divide-and-Conquer.qmd,157,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0195,2,Usage,chapters/02-Divide-and-Conquer.qmd,157,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- **Combine:** Compare two numbers →
MATH-0196,2,Usage,chapters/02-Divide-and-Conquer.qmd,159,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0197,2,Usage,chapters/02-Divide-and-Conquer.qmd,159,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0198,2,Usage,chapters/02-Divide-and-Conquer.qmd,159,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Recurrence relation:** T(n) = 2T(n/2) + **Solution:** T(n) =
MATH-0199,2,When Does Divide and Conquer Help?,chapters/02-Divide-and-Conquer.qmd,175,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0200,2,When Does Divide and Conquer Help?,chapters/02-Divide-and-Conquer.qmd,179,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0201,2,When Does Divide and Conquer Help?,chapters/02-Divide-and-Conquer.qmd,179,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0202,2,When Does Divide and Conquer Help?,chapters/02-Divide-and-Conquer.qmd,179,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- **Sorting** (merge sort, quicksort): →"
MATH-0203,2,When Does Divide and Conquer Help?,chapters/02-Divide-and-Conquer.qmd,180,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0204,2,When Does Divide and Conquer Help?,chapters/02-Divide-and-Conquer.qmd,180,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0205,2,When Does Divide and Conquer Help?,chapters/02-Divide-and-Conquer.qmd,180,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- **Binary search**: →
MATH-0206,2,When Does Divide and Conquer Help?,chapters/02-Divide-and-Conquer.qmd,181,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^3)
MATH-0207,2,When Does Divide and Conquer Help?,chapters/02-Divide-and-Conquer.qmd,181,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2.807)
MATH-0208,2,When Does Divide and Conquer Help?,chapters/02-Divide-and-Conquer.qmd,181,MATRIX,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- **Matrix multiplication** (Strassen's): →
MATH-0209,2,When Does Divide and Conquer Help?,chapters/02-Divide-and-Conquer.qmd,182,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0210,2,When Does Divide and Conquer Help?,chapters/02-Divide-and-Conquer.qmd,182,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^1.585)
MATH-0211,2,When Does Divide and Conquer Help?,chapters/02-Divide-and-Conquer.qmd,182,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- **Integer multiplication** (Karatsuba): →
MATH-0212,2,The Recursion Tree: Visualizing Divide and Conquer,chapters/02-Divide-and-Conquer.qmd,198,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,1. **Height of tree:** log₂(8) = 3 levels (plus base level)
MATH-0213,2,The Recursion Tree: Visualizing Divide and Conquer,chapters/02-Divide-and-Conquer.qmd,199,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0214,2,The Recursion Tree: Visualizing Divide and Conquer,chapters/02-Divide-and-Conquer.qmd,199,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,2. **Work per level:** We compare all n elements once per level → per level
MATH-0215,2,The Recursion Tree: Visualizing Divide and Conquer,chapters/02-Divide-and-Conquer.qmd,200,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0216,2,The Recursion Tree: Visualizing Divide and Conquer,chapters/02-Divide-and-Conquer.qmd,200,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0217,2,The Recursion Tree: Visualizing Divide and Conquer,chapters/02-Divide-and-Conquer.qmd,200,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"3. **Total work:** × log(n) levels = ... wait, no!"
MATH-0218,2,The Recursion Tree: Visualizing Divide and Conquer,chapters/02-Divide-and-Conquer.qmd,209,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0219,2,The Recursion Tree: Visualizing Divide and Conquer,chapters/02-Divide-and-Conquer.qmd,209,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0220,2,The Recursion Tree: Visualizing Divide and Conquer,chapters/02-Divide-and-Conquer.qmd,209,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"Each level processes n elements total, and there are log(n) levels, but the combine step is , so total is ."
MATH-0221,2,Designing Divide and Conquer Algorithms: A Checklist,chapters/02-Divide-and-Conquer.qmd,239,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0222,2,Merge Sort - Guaranteed $O(n log n)$ Performance,chapters/02-Divide-and-Conquer.qmd,251,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
